Via Montepellegrino,70
Via Segesta,30
Piazza Aragona,30
Via D'ossuna,30
Piazza del Monte di Pietà,30
Cortile Pirrello,30
Via Vincenzo Cantavespri,30
Via Lussemburgo,30
Via Salvatore Cannarozzo,30
Via Buonriposo,-1
Via dell'Artigliere,-1
di Monreale,50
Via Colleggio al Carmine,30
Discesa Vicerè Caracciolo,-1
via Margifaraci,-1
Via Danimarca,30
Via Salvatore Morso,30
Via Veneto,30
Via Franco Faccio,30
Via Montalbo,30
Vicolo Gesù e Maria a Palazzo Reale,-1
Via Giuseppe Garibaldi,30
Via G. F. Basile,30
Via Ugo La Malfa,50
Vicolo Cannata,-1
Piazzetta Dello Zucchero,30
Via del Quarnaro,30
Via della Cala,70
Via Paolo Veronese,30
Via Carlo Gemellaro,30
Piazza Inghilleri,30
Via San Cristoforo,30
Via Lattarini,-1
Via Mura di San Vito,30
Via Malaspina,50
Piazza Capitaneria di Porto,-1
Vicolo Vallone,-1
Via Felix Mendelssohm,-1
Via Maggiore Toselli,30
Via dei Fiori,-1
Via Bernardo Geraci,30
Via Ettore Ximes,30
Via Maestri d'Acqua,30
Via Rinaldo Montuoro,30
Vicolo San Tommaso dei Greci,-1
Via Matteo Donia,30
Via Armò,30
Piazza Virgilio Titone,30
Via Paolo Amato,30
Via L. Ruggeri,-1
Largo degli Abeti,-1
Via Trapani,30
Vicolo delle Mura,30
Salita Santa Caterina,-1
Via Merlo,-1
Via Vincenzo Li Muli,-1
Via Armando Diaz,-1
Via del Pappagallo,30
Piazza generale Cascino,50
Via Palmerino,30
Via Torre di Gotto,30
Via Giordano Calcedonio,30
Via Colleggio di Maria al Carmine,30
Via Andrea Chiaramonte,30
Piazzetta Giuseppe Vaglica,30
Via Barisano da Trani,-1
Via Ercole Bernabei,30
Via Franz Listz,50
Via Giuseppe Lo Schiavo,30
Via bontà,-1
Via Rodi,30
Via Palmiro Togliatti,30
Via F. Brunelleschi,30
Via Edmondo De Amicis,30
Via Giovan Battista Lulli,-1
Via degli Schioppettieri,30
Via XII Gennaio,30
Via Terra delle Mosche,30
Piazza Giulio Cesare,30
Via S. Sangiorgi,-1
Via Carrettieri,30
Via Pietro Colletta,-1
Via Giovanni Zappalà,30
Via Cappuccinelle,30
Via Francesco Borromini,30
Via Antonino Alessi,30
Via Mario Arezzo,30
Piazza Antonino Caponnetto,70
Via dell'Ermellino,-1
Via Matteo L'innografo,30
Via Nazario Sauro,50
Via Giuseppina Turrisi Colonna,30
Autostrada Palermo-Mazara del Vallo,130
Vicolo Conte Cagliostro,-1
Via Alessio Narbone,30
Vicolo Mazzaresi,-1
Via Alcide De Gasperi,30
Via della Speranza,30
Via Ludovico Ariosto,30
Via Antonino Saetta,-1
Via Sant'Agostino,30
Via G.Savonarola,-1
Via Giovanni Raffaele,30
Via G. Camilliani,-1
Via della Radiologia,-1
Piazza Croce dei Vespri,-1
Via Zeta,50
Strada Statale 624 Palermo-Sciacca,70
Via Volontari Italiani del Sangue,30
Via Michele Miraglia,30
Via Silvio Boccone,30
Piazzetta dei Bianchi,30
Via Antonio Daneu,30
Vicolo Santa Ninfa,-1
Via Maurizio Ascoli,30
Via Giuseppe Sequenza,-1
via Guglielmo Oberdan,30
Via Generale Giacomo Medici,30
Via Catania,30
Vicolo Capraio,-1
Via Brunetto Latini,-1
Vicolo del Pallone,-1
via Galileo Galilei,50
Via Trabucco,-1
Piazza Giovanni Meli,30
Passaggio Lincoln,-1
Via Luigi Zancla,30
Via Giuseppe De Spuches,30
Via Gaetano di Pasquale,-1
Piazza Ballarò,30
Via Alloro,30
Via Principe di Belmonte,30
Via Giuseppe Savagnone,30
Salita dell'Ospedale,-1
Via Torrearsa,30
Via delle Balate,30
Via dell'Otorinolaringoiatria,-1
Via Scarparelli,-1
Via Giuseppe Borghi,30
Via Saladino,-1
Piazza Santa Cristina,30
Via Vincenzo Di Bartolo,30
Piazzetta Cadomai,30
Via Monsignore B. Serio,-1
Via Cardinale Mariano Rampolla,50
Via Pavia,30
Via Cappuccini,50
Via Pierluigi da Palestrina,30
Vicolo Muzio in Albergheria,-1
Via Nicolò Cervello,30
Via dei Redentoristi,-1
Piazzetta Santa Teresa,30
Via Re Manfredi,30
Via Antonio Gagini,30
Via Nino Martoglio,30
Via Sebastiano Bagolino,30
Via Cantieri Finocchiaro,30
Vicolo Dadi,-1
Vicolo San Giuseppe,-1
Piazza della Pace,30
Via Enrico Albanese,30
Vicolo Bara sulle Mura dell'Ittria,-1
Via Arturo Graf,30
Via C. Camilliani,-1
Via Ciaculli,50
Via San Biagio,30
Via Michele Reina,30
Piazza UR 10,-1
Via Salvatore Meccio,30
Piazza Giovanni Amendola,50
Via Giuseppe Patania,30
Piazzale del Fante,30
Piazzetta D'Ossuna,30
Via Gaetano Parlavecchio,-1
Via Giovanni Cesareo,30
Piazza Alessandro Vanni,30
Salita Garibaldi,50
Via Luigi Eredia,-1
Via dell'airone,30
Via Salerno,-1
Via Giuseppe Li Bassi,30
Via Luigi Settembrini,-1
Via Giuseppe Pollaci,30
Via Giuliano Majali,30
Via OS 6,-1
Via Giuseppe Broggi,30
Via Siccheria Quattro Camere,30
Vicolo Maestro Cristofaro,-1
Corso Vittorio Emanuele,50
Viale delle Scienze,-1
Via dell'Arsenale,30
Via Giorgio Montisoro,-1
Via Maresciallo Caviglia,30
Via Gaetano Donizetti,30
Via Val di Noto,30
Vicolo Castro,30
Viale Diana,70
Via F. Paladini,-1
Via Placido Rizzotto,30
Piazza Mordini,-1
Via Concordia,30
Via dello Spasimo,30
Via Carini,30
Vicolo Morici,-1
Via Antonio Pacinotti,30
Via Generale Giuseppe Sirtori,30
Via Francesco Crispi,70
Via Vicari,-1
Via Savona,30
Via San Raffaele Arcangelo,30
Via Ettore Arculeo,-1
Piazza Cassarelli,30
Piazzetta della Vittoria dello Spasimo,30
Via Giovan B. Tiepolo,-1
Foro Italico Umberto I,70
Via Tembien,30
Molo Piave,30
Via U.D. 193,30
Via Ludwig Van Beethoven,30
Via Piave,30
Via Elia Crisafulli,30
Largo Castellermini,-1
Via Rosario Scuderi,30
Via Paolo Gili,-1
Via Modica,30
Via Alfonso Giordano,30
Via Vito Ievolella,30
Via Gabriele Buccola,30
Largo La Grutta,70
Via del Levriere,50
Via Cosimo Aleo,30
Via Candelai,30
Via Sant'Isidoro alla Guilla,30
Via dei Biscottari,30
Via Palestra,30
Chiasso Collegiomaria,30
