Via Carlo Spegazzini,30
Via Val di Fiemme,30
Via Gino dall'Oro,30
Via Tomaso Albinoni,30
Via Aurano,-1
Via Cavalletti,30
Via di Campo Marzio,30
Via delle Cornacchiole,-1
Via della Mandriola,30
Via di Porta San Sebastiano,50
Via Francesca Bertini,30
Via Mediana,30
Via Como,30
Via della Palomba,30
Via Gianni Agus,30
Via Crecchio,30
Largo Pio Fedi,30
via dell'Ente,30
Via Voce Comune,30
Via Giuseppe Antonio Borgese,30
Via del Tibet,30
Via Francesco Merlini,30
Via Rosario Assunto,30
Via Marcello Prestinari,30
Via Dorzano,30
Via Torroncino,-1
Via Giovanni Amici,30
Via Pietro Testi,-1
Via Montescudo,30
Via Gesualdo,30
Via Sagunto,30
Via di Commodilla,30
Via Andrea Alciato,30
Via Porto San Giorgio,30
Salaria ovest,-1
Complesso Residenziale Valle Verde,30
Via Padre Edoardo Colocci,30
