Via Paolo Da Cannobio,30
Via Alfieri,-1
Via Crescenzago,50
Alzaia Naviglio di Bereguardo,30
Via Giuseppe Impastato,30
Via Malè,-1
Via Francesco Ferrucci,30
Via Giovanni Vergani,30
Via Paternò,-1
Via Achille Maiocchi,30
Via Gola,30
Via Francesco Ingegnoli,30
Via delle Marcelline,-1
Piazza Concordia,-1
Via Don G. Dossetti,-1
Via Ercolano,30
Via Masciadri,-1
Via Pietro Pomis,30
Piazzale Antonio Cantore,50
Viale Peschiera,50
Via Cascina Venina,-1
Piazza Cinque Giornate,30
Viale Giustiniano,50
Via Cesariano,-1
Piazza Pasquirolo,-1
Piazza dei Mercanti,-1
Via Camillo Benso di Cavour,30
Via Croce Rossa,30
Via Appiani,-1
Largo Enrico Agostino Griffini,30
Via Eleuterio Pagliano,30
Piazza San Sepolcro,30
Via dell'Ambrosiana,30
Via Don Antonio Villoresi,30
Via Francesco Lomonaco,30
Via Marco Polo,30
Via Gobetti,-1
Via Monte Velino,30
Tangenziale Ovest di Milano,130
Via Grazia Deledda,30
Via Canaletto,30
Via Gianetto Mattei,30
Via Case la Porta,30
Via degli Orsi e dei Boschi,-1
Via Giuseppe Zucchi,50
Via don Giovanni Calabria,30
Vicolo delle Dalie,30
Via Giuseppe Pirovano,-1
Strada provinciale 28,70
